id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
TX0000000254,254,TRANSFER,745.50,C000003290,45841.00,45095.50,C000007355,36576.00,37321.50,0,0
TX0000000255,255,CASH_OUT,477.40,C000003303,48788.00,48310.60,C000007384,16227.00,16227.00,0,0
TX0000000256,256,CASH_OUT,2751.00,C000003316,1735.00,0.00,C000007413,45878.00,45878.00,0,0
TX0000000257,257,CASH_IN,1576.80,C000003329,4682.00,6258.80,C000007442,25529.00,27105.80,0,0
TX0000000258,258,DEBIT,965.30,C000003342,7629.00,6663.70,M00004884,38193.00,39158.30,0,0
TX0000000259,259,PAYMENT,1045.00,C000003355,10576.00,9531.00,M00004903,106042.00,107087.00,0,0
TX0000000260,260,PAYMENT,3578.40,C000003368,13523.00,9944.60,M00004922,173891.00,177469.40,0,0
TX0000000261,261,PAYMENT,2752.00,C000003381,16470.00,13718.00,M00004941,41740.00,44492.00,0,0
TX0000000262,262,PAYMENT,144.80,C000003394,19417.00,19272.20,M00004960,109589.00,109733.80,0,0
TX0000000263,263,PAYMENT,1567.80,C000003407,22364.00,20796.20,M00004979,177438.00,179005.80,0,0
TX0000000264,264,PAYMENT,934.50,C000003420,25311.00,24376.50,M00004998,45287.00,46221.50,0,0
TX0000000265,265,PAYMENT,3882.40,C000003433,28258.00,24375.60,M00000017,58136.00,62018.40,0,0
TX0000000266,266,PAYMENT,363.00,C000003446,31205.00,30842.00,M00000036,125985.00,126348.00,0,0
TX0000000267,267,TRANSFER,2045.80,C000003459,34152.00,32106.20,C000007732,22039.00,24084.80,0,0
TX0000000268,268,TRANSFER,1760.30,C000003472,37099.00,35338.70,C000007761,1690.00,3450.30,0,0
TX0000000269,269,CASH_OUT,414.00,C000003485,40046.00,39632.00,C000007790,31341.00,31341.00,0,0
TX0000000270,270,CASH_OUT,536.40,C000003498,42993.00,42456.60,C000007819,10992.00,10992.00,0,0
TX0000000271,271,CASH_IN,444.00,C000003511,45940.00,46384.00,C000007848,40643.00,41087.00,0,0
TX0000000272,272,DEBIT,2541.30,C000003524,48887.00,46345.70,M00000150,133079.00,135620.30,0,0
TX0000000273,273,PAYMENT,1542.80,C000003537,1834.00,291.20,M00000169,200928.00,202470.80,0,0
TX0000000274,274,PAYMENT,665.00,C000003550,4781.00,4116.00,M00000188,68777.00,69442.00,0,0
TX0000000275,275,PAYMENT,920.40,C000003563,7728.00,6807.60,M00000207,136626.00,137546.40,0,0
TX0000000276,276,PAYMENT,115.00,C000003576,10675.00,10560.00,M00000226,4475.00,4590.00,0,0
TX0000000277,277,PAYMENT,2626.80,C000003589,13622.00,10995.20,M00000245,72324.00,74950.80,0,0
TX0000000278,278,PAYMENT,105.30,C000003602,16569.00,16463.70,M00000264,140173.00,140278.30,0,0
TX0000000279,279,PAYMENT,1352.00,C000003615,19516.00,18164.00,M00000283,8022.00,9374.00,0,0
TX0000000280,280,PAYMENT,894.40,C000003628,22463.00,21568.60,M00000302,75871.00,76765.40,0,0
TX0000000281,281,TRANSFER,3666.00,C000003641,25410.00,21744.00,C000008138,37153.00,40819.00,0,0
TX0000000282,282,TRANSFER,232.30,C000003654,28357.00,28124.70,C000008167,16804.00,17036.30,0,0
TX0000000283,283,CASH_OUT,1738.80,C000003667,31304.00,29565.20,C000008196,46455.00,46455.00,0,0
TX0000000284,284,CASH_OUT,1629.00,C000003680,34251.00,32622.00,C000008225,26106.00,26106.00,0,0
TX0000000285,285,CASH_OUT,458.40,C000003693,37198.00,36739.60,C000008254,5757.00,5757.00,0,0
TX0000000286,286,CASH_IN,3644.50,C000003706,40145.00,43789.50,C000008283,35408.00,39052.50,0,0
TX0000000287,287,PAYMENT,397.80,C000003719,43092.00,42694.20,M00000435,150814.00,151211.80,0,0
TX0000000288,288,PAYMENT,2318.80,C000003732,46039.00,43720.20,M00000454,18663.00,20981.80,0,0
TX0000000289,289,PAYMENT,1496.00,C000003745,48986.00,47490.00,M00000473,86512.00,88008.00,0,0
TX0000000290,290,PAYMENT,4941.90,C000003758,1933.00,0.00,M00000492,154361.00,159302.90,0,0
TX0000000291,291,PAYMENT,783.00,C000003771,4880.00,4097.00,M00000511,22210.00,22993.00,0,0
TX0000000292,292,PAYMENT,153.30,C000003784,7827.00,7673.70,M00000530,90059.00,90212.30,0,0
TX0000000293,293,PAYMENT,2488.80,C000003797,10774.00,8285.20,M00000549,157908.00,160396.80,0,0
TX0000000294,294,PAYMENT,953.00,C000003810,13721.00,12768.00,M00000568,25757.00,26710.00,0,0
TX0000000295,295,TRANSFER,1123.40,C000003823,16668.00,15544.60,C000008544,2267.00,3390.40,0,0
TX0000000296,296,TRANSFER,841.50,C000003836,19615.00,18773.50,C000008573,31918.00,32759.50,0,0
TX0000000297,297,TRANSFER,3436.80,C000003849,22562.00,19125.20,C000008602,11569.00,15005.80,0,0
TX0000000298,298,CASH_OUT,2248.80,C000003862,25509.00,23260.20,C000008631,41220.00,41220.00,0,0
TX0000000299,299,CASH_OUT,1419.00,C000003875,28456.00,27037.00,C000008660,20871.00,20871.00,0,0
TX0000000300,300,CASH_IN,1484.90,C000003888,31403.00,32887.90,C000008689,522.00,2006.90,0,0
TX0000000301,301,PAYMENT,490.00,C000003901,34350.00,33860.00,M00000701,100700.00,101190.00,0,0
TX0000000302,302,PAYMENT,3499.80,C000003914,37297.00,33797.20,M00000720,168549.00,172048.80,0,0
TX0000000303,303,PAYMENT,338.80,C000003927,40244.00,39905.20,M00000739,36398.00,36736.80,0,0
TX0000000304,304,PAYMENT,2083.50,C000003940,43191.00,41107.50,M00000758,104247.00,106330.50,0,0
TX0000000305,305,PAYMENT,1436.40,C000003953,46138.00,44701.60,M00000777,172096.00,173532.40,0,0
TX0000000306,306,PAYMENT,4706.00,C000003966,49085.00,44379.00,M00000796,39945.00,44651.00,0,0
TX0000000307,307,PAYMENT,632.80,C000003979,2032.00,1399.20,M00000815,107794.00,108426.80,0,0
TX0000000308,308,PAYMENT,178.80,C000003992,4979.00,4800.20,M00000834,175643.00,175821.80,0,0
TX0000000309,309,TRANSFER,2338.00,C000004005,7926.00,5588.00,C000008950,17381.00,19719.00,0,0
TX0000000310,310,TRANSFER,977.90,C000004018,10873.00,9895.10,C000008979,47032.00,48009.90,0,0
TX0000000311,311,TRANSFER,882.00,C000004031,13820.00,12938.00,C000009008,26683.00,27565.00,0,0
TX0000000312,312,CASH_OUT,775.80,C000004044,16767.00,15991.20,C000009037,6334.00,6334.00,0,0
TX0000000313,313,CASH_OUT,3194.80,C000004057,19714.00,16519.20,C000009066,35985.00,35985.00,0,0
TX0000000314,314,CASH_IN,2182.50,C000004070,22661.00,24843.50,C000009095,15636.00,17818.50,0,0
TX0000000315,315,DEBIT,1086.40,C000004083,25608.00,24521.60,M00000967,50586.00,51672.40,0,0
TX0000000316,316,PAYMENT,1328.00,C000004096,28555.00,27227.00,M00000986,118435.00,119763.00,0,0
TX0000000317,317,PAYMENT,508.80,C000004109,31502.00,30993.20,M00001005,186284.00,186792.80,0,0
TX0000000318,318,PAYMENT,3342.30,C000004122,34449.00,31106.70,M00001024,54133.00,57475.30,0,0
TX0000000319,319,PAYMENT,267.00,C000004135,37396.00,37129.00,M00001043,121982.00,122249.00,0,0
TX0000000320,320,PAYMENT,1835.40,C000004148,40343.00,38507.60,M00001062,189831.00,191666.40,0,0
TX0000000321,321,PAYMENT,1364.00,C000004161,43290.00,41926.00,M00001081,57680.00,59044.00,0,0
TX0000000322,322,PAYMENT,4457.30,C000004174,46237.00,41779.70,M00001100,125529.00,129986.30,0,0
TX0000000323,323,PAYMENT,469.80,C000004187,49184.00,48714.20,M00001119,193378.00,193847.80,0,0
TX0000000324,324,TRANSFER,191.50,C000004200,2131.00,1939.50,C000009385,12146.00,12337.50,0,0
TX0000000325,325,TRANSFER,2174.40,C000004213,5078.00,2903.60,C000009414,41797.00,43971.40,0,0
TX0000000326,326,CASH_OUT,990.00,C000004226,8025.00,7035.00,C000009443,21448.00,21448.00,0,0
TX0000000327,327,CASH_OUT,627.80,C000004239,10972.00,10344.20,C000009472,1099.00,1099.00,0,0
TX0000000328,328,CASH_IN,697.30,C000004252,13919.00,14616.30,C000009501,30750.00,31447.30,0,0
TX0000000329,329,CASH_IN,2940.00,C000004265,16866.00,19806.00,C000009530,10401.00,13341.00,0,0
TX0000000330,330,PAYMENT,2103.40,C000004278,19813.00,17709.60,M00001252,68321.00,70424.40,0,0
TX0000000331,331,PAYMENT,26.00,C000004291,22760.00,22734.00,M00001271,136170.00,136196.00,0,0
TX0000000332,332,PAYMENT,1158.30,C000004304,25707.00,24548.70,M00001290,4019.00,5177.30,0,0
TX0000000333,333,PAYMENT,514.80,C000004317,28654.00,28139.20,M00001309,71868.00,72382.80,0,0
TX0000000334,334,PAYMENT,3172.00,C000004330,31601.00,28429.00,M00001328,139717.00,142889.00,0,0
TX0000000335,335,PAYMENT,182.40,C000004343,34548.00,34365.60,M00001347,7566.00,7748.40,0,0
TX0000000336,336,PAYMENT,1574.50,C000004356,37495.00,35920.50,M00001366,75415.00,76989.50,0,0
TX0000000337,337,PAYMENT,1278.80,C000004369,40442.00,39163.20,M00001385,143264.00,144542.80,0,0
TX0000000338,338,TRANSFER,4195.80,C000004382,43389.00,39193.20,C000009791,27260.00,31455.80,0,0
TX0000000339,339,TRANSFER,2994.00,C000004395,46336.00,43342.00,C000009820,6911.00,9905.00,0,0
TX0000000340,340,CASH_OUT,191.40,C000004408,49283.00,49091.60,C000009849,36562.00,36562.00,0,0
TX0000000341,341,CASH_OUT,1998.00,C000004421,2230.00,232.00,C000009878,16213.00,16213.00,0,0
TX0000000342,342,CASH_OUT,989.30,C000004434,5177.00,4187.70,C000009907,45864.00,45864.00,0,0
TX0000000343,343,CASH_IN,4320.80,C000004447,8124.00,12444.80,C000009936,25515.00,29835.80,0,0
TX0000000344,344,PAYMENT,606.00,C000004460,11071.00,10465.00,M00001518,18207.00,18813.00,0,0
TX0000000345,345,PAYMENT,2672.40,C000004473,14018.00,11345.60,M00001537,86056.00,88728.40,0,0
TX0000000346,346,PAYMENT,2011.50,C000004486,16965.00,14953.50,M00001556,153905.00,155916.50,0,0
TX0000000347,347,PAYMENT,289.80,C000004499,19912.00,19622.20,M00001575,21754.00,22043.80,0,0
TX0000000348,348,PAYMENT,975.80,C000004512,22859.00,21883.20,M00001594,89603.00,90578.80,0,0
TX0000000349,349,PAYMENT,508.00,C000004525,25806.00,25298.00,M00001613,157452.00,157960.00,0,0
TX0000000350,350,PAYMENT,2988.90,C000004538,28753.00,25764.10,M00001632,25301.00,28289.90,0,0
TX0000000351,351,PAYMENT,1615.00,C000004551,31700.00,30085.00,M00001651,93150.00,94765.00,0,0
TX0000000352,352,TRANSFER,1300.80,C000004564,34647.00,33346.20,C000010197,42374.00,43674.80,0,0
TX0000000353,353,TRANSFER,1180.80,C000004577,37594.00,36413.20,C000010226,22025.00,23205.80,0,0
TX0000000354,354,TRANSFER,3921.50,C000004590,40541.00,36619.50,C000010255,1676.00,5597.50,0,0
TX0000000355,355,CASH_OUT,2895.40,C000004603,43488.00,40592.60,C000010284,31327.00,31327.00,0,0
TX0000000356,356,CASH_OUT,178.50,C000004616,46435.00,46256.50,C000010313,10978.00,10978.00,0,0
TX0000000357,357,CASH_IN,1808.80,C000004629,49382.00,51190.80,C000010342,40629.00,42437.80,0,0
TX0000000358,358,DEBIT,975.80,C000004642,2329.00,1353.20,M00001784,168093.00,169068.80,0,0
TX0000000359,359,PAYMENT,4131.00,C000004655,5276.00,1145.00,M00001803,35942.00,40073.00,0,0
TX0000000360,360,PAYMENT,501.90,C000004668,8223.00,7721.10,M00001822,103791.00,104292.90,0,0
TX0000000361,361,PAYMENT,2392.00,C000004681,11170.00,8778.00,M00001841,171640.00,174032.00,0,0
TX0000000362,362,PAYMENT,1906.80,C000004694,14117.00,12210.20,M00001860,39489.00,41395.80,0,0
TX0000000363,363,PAYMENT,360.80,C000004707,17064.00,16703.20,M00001879,107338.00,107698.80,0,0
TX0000000364,364,PAYMENT,780.50,C000004720,20011.00,19230.50,M00001898,175187.00,175967.50,0,0
TX0000000365,365,PAYMENT,488.40,C000004733,22958.00,22469.60,M00001917,43036.00,43524.40,0,0
TX0000000366,366,PAYMENT,2793.00,C000004746,25905.00,23112.00,M00001936,110885.00,113678.00,0,0
TX0000000367,367,TRANSFER,1594.80,C000004759,28852.00,27257.20,C000010632,37139.00,38733.80,0,0
TX0000000368,368,TRANSFER,1014.30,C000004772,31799.00,30784.70,C000010661,16790.00,17804.30,0,0
TX0000000369,369,CASH_OUT,1070.00,C000004785,34746.00,33676.00,C000010690,46441.00,46441.00,0,0
TX0000000370,370,CASH_OUT,3634.40,C000004798,37693.00,34058.60,C000010719,26092.00,26092.00,0,0
TX0000000371,371,CASH_IN,2784.00,C000004811,40640.00,43424.00,C000010748,5743.00,8527.00,0,0
TX0000000372,372,DEBIT,152.80,C000004824,43587.00,43434.20,M00002050,117979.00,118131.80,0,0
TX0000000373,373,PAYMENT,1606.80,C000004837,46534.00,44927.20,M00002069,185828.00,187434.80,0,0
TX0000000374,374,PAYMENT,949.50,C000004850,49481.00,48531.50,M00002088,53677.00,54626.50,0,0
TX0000000375,375,PAYMENT,3928.40,C000004863,2428.00,0.00,M00002107,121526.00,125454.40,0,0
TX0000000376,376,PAYMENT,385.00,C000004876,5375.00,4990.00,M00002126,189375.00,189760.00,0,0
TX0000000377,377,PAYMENT,2098.80,C000004889,8322.00,6223.20,M00002145,57224.00,59322.80,0,0
TX0000000378,378,PAYMENT,1789.30,C000004902,11269.00,9479.70,M00002164,125073.00,126862.30,0,0
TX0000000379,379,PAYMENT,419.00,C000004915,14216.00,13797.00,M00002183,192922.00,193341.00,0,0
TX0000000380,380,PAYMENT,572.40,C000004928,17163.00,16590.60,M00002202,60771.00,61343.40,0,0
TX0000000381,381,TRANSFER,456.00,C000004941,20110.00,19654.00,C000011038,2253.00,2709.00,0,0
TX0000000382,382,TRANSFER,2584.30,C000004954,23057.00,20472.70,C000011067,31904.00,34488.30,0,0
TX0000000383,383,CASH_OUT,1561.80,C000004967,26004.00,24442.20,C000011096,11555.00,11555.00,0,0
TX0000000384,384,CASH_OUT,715.00,C000004980,28951.00,28236.00,C000011125,41206.00,41206.00,0,0
TX0000000385,385,CASH_OUT,946.40,C000004993,31898.00,30951.60,C000011154,20857.00,20857.00,0,0
TX0000000386,386,CASH_IN,117.00,C000005006,34845.00,34962.00,C000011183,508.00,625.00,0,0
TX0000000387,387,PAYMENT,2659.80,C000005019,37792.00,35132.20,M00002335,135714.00,138373.80,0,0
TX0000000388,388,PAYMENT,114.30,C000005032,40739.00,40624.70,M00002354,3563.00,3677.30,0,0
TX0000000389,389,PAYMENT,1392.00,C000005045,43686.00,42294.00,M00002373,71412.00,72804.00,0,0
TX0000000390,390,PAYMENT,910.40,C000005058,46633.00,45722.60,M00002392,139261.00,140171.40,0,0
TX0000000391,391,PAYMENT,3713.00,C000005071,49580.00,45867.00,M00002411,7110.00,10823.00,0,0
TX0000000392,392,PAYMENT,255.30,C000005084,2527.00,2271.70,M00002430,74959.00,75214.30,0,0
TX0000000393,393,PAYMENT,1792.80,C000005097,5474.00,3681.20,M00002449,142808.00,144600.80,0,0
TX0000000394,394,PAYMENT,1659.00,C000005110,8421.00,6762.00,M00002468,10657.00,12316.00,0,0
TX0000000395,395,TRANSFER,464.40,C000005123,11368.00,10903.60,C000011444,17367.00,17831.40,0,0
TX0000000396,396,TRANSFER,3681.50,C000005136,14315.00,10633.50,C000011473,47018.00,50699.50,0,0
TX0000000397,397,TRANSFER,410.80,C000005149,17262.00,16851.20,C000011502,26669.00,27079.80,0,0
TX0000000398,398,CASH_OUT,2362.80,C000005162,20209.00,17846.20,C000011531,6320.00,6320.00,0,0
TX0000000399,399,CASH_OUT,1516.00,C000005175,23156.00,21640.00,C000011560,35971.00,35971.00,0,0
TX0000000400,400,CASH_IN,4992.90,C000005188,26103.00,31095.90,C000011589,15622.00,20614.90,0,0
TX0000000401,401,PAYMENT,810.00,C000005201,29050.00,28240.00,M00002601,85600.00,86410.00,0,0
TX0000000402,402,PAYMENT,156.30,C000005214,31997.00,31840.70,M00002620,153449.00,153605.30,0,0
TX0000000403,403,PAYMENT,2522.80,C000005227,34944.00,32421.20,M00002639,21298.00,23820.80,0,0
TX0000000404,404,PAYMENT,963.00,C000005240,37891.00,36928.00,M00002658,89147.00,90110.00,0,0
TX0000000405,405,PAYMENT,1164.40,C000005253,40838.00,39673.60,M00002677,156996.00,158160.40,0,0
TX0000000406,406,PAYMENT,858.50,C000005266,43785.00,42926.50,M00002696,24845.00,25703.50,0,0
TX0000000407,407,PAYMENT,3484.80,C000005279,46732.00,43247.20,M00002715,92694.00,96178.80,0,0
TX0000000408,408,PAYMENT,2272.80,C000005292,49679.00,47406.20,M00002734,160543.00,162815.80,0,0
TX0000000409,409,TRANSFER,1474.00,C000005305,2626.00,1152.00,C000011850,32481.00,33955.00,0,0
TX0000000410,410,TRANSFER,1515.90,C000005318,5573.00,4057.10,C000011879,12132.00,13647.90,0,0
TX0000000411,411,TRANSFER,497.00,C000005331,8520.00,8023.00,C000011908,41783.00,42280.00,0,0
TX0000000412,412,CASH_OUT,3537.80,C000005344,11467.00,7929.20,C000011937,21434.00,21434.00,0,0
TX0000000413,413,CASH_OUT,352.80,C000005357,14414.00,14061.20,C000011966,1085.00,1085.00,0,0
TX0000000414,414,CASH_IN,2128.50,C000005370,17361.00,19489.50,C000011995,30736.00,32864.50,0,0
TX0000000415,415,DEBIT,1457.40,C000005383,21132.50,19675.10,M00002867,35486.00,36943.40,0,0
TX0000000416,416,PAYMENT,4758.00,C000005396,23255.00,18497.00,M00002886,103335.00,108093.00,0,0
TX0000000417,417,PAYMENT,660.80,C000005409,26202.00,25541.20,M00002905,171184.00,171844.80,0,0
TX0000000418,418,PAYMENT,182.80,C000005422,29149.00,28966.20,M00002924,39033.00,39215.80,0,0
TX0000000419,419,PAYMENT,2373.00,C000005435,32096.00,29723.00,M00002943,106882.00,109255.00,0,0
TX0000000420,420,PAYMENT,988.90,C000005448,35043.00,34054.10,M00002962,174731.00,175719.90,0,0
TX0000000421,421,PAYMENT,924.00,C000005461,37990.00,37066.00,M00002981,42580.00,43504.00,0,0
TX0000000422,422,PAYMENT,793.80,C000005474,40937.00,40143.20,M00003000,110429.00,111222.80,0,0
TX0000000423,423,PAYMENT,3243.80,C000005487,43884.00,40640.20,M00003019,178278.00,181521.80,0,0
TX0000000424,424,TRANSFER,2207.50,C000005500,46831.00,44623.50,C000012285,27246.00,29453.50,0,0
TX0000000425,425,TRANSFER,1142.40,C000005513,49778.00,48635.60,C000012314,6897.00,8039.40,0,0
TX0000000426,426,CASH_OUT,1360.00,C000005526,2725.00,1365.00,C000012343,36548.00,36548.00,0,0
TX0000000427,427,CASH_OUT,516.80,C000005539,5672.00,5155.20,C000012372,16199.00,16199.00,0,0
TX0000000428,428,CASH_IN,3381.30,C000005552,8619.00,12000.30,C000012401,45850.00,49231.30,0,0
TX0000000429,429,CASH_IN,282.00,C000005565,11566.00,11848.00,C000012430,25501.00,25783.00,0,0
TX0000000430,430,PAYMENT,1881.40,C000005578,14513.00,12631.60,M00003152,53221.00,55102.40,0,0
TX0000000431,431,PAYMENT,1386.00,C000005591,17460.00,16074.00,M00003171,121070.00,122456.00,0,0
TX0000000432,432,PAYMENT,4510.30,C000005604,20407.00,15896.70,M00003190,188919.00,193429.30,0,0
TX0000000433,433,PAYMENT,498.80,C000005617,23354.00,22855.20,M00003209,56768.00,57266.80,0,0
TX0000000434,434,PAYMENT,196.50,C000005630,26301.00,26104.50,M00003228,124617.00,124813.50,0,0
TX0000000435,435,PAYMENT,2210.40,C000005643,29248.00,27037.60,M00003247,192466.00,194676.40,0,0
TX0000000436,436,PAYMENT,1002.00,C000005656,32195.00,31193.00,M00003266,60315.00,61317.00,0,0
TX0000000437,437,PAYMENT,670.80,C000005669,35142.00,34471.20,M00003285,128164.00,128834.80,0,0
TX0000000438,438,TRANSFER,716.30,C000005682,38089.00,37372.70,C000012691,42360.00,43076.30,0,0
TX0000000439,439,TRANSFER,2990.00,C000005695,41036.00,38046.00,C000012720,22011.00,25001.00,0,0
TX0000000440,440,CASH_OUT,2129.40,C000005708,43983.00,41853.60,C000012749,1662.00,1662.00,0,0
TX0000000441,441,CASH_OUT,28.00,C000005721,46930.00,46902.00,C000012778,31313.00,31313.00,0,0
TX0000000442,442,CASH_OUT,1191.30,C000005734,49877.00,48685.70,C000012807,10964.00,10964.00,0,0
TX0000000443,443,CASH_IN,523.80,C000005747,2824.00,3347.80,C000012836,40615.00,41138.80,0,0
TX0000000444,444,PAYMENT,3212.00,C000005760,5771.00,2559.00,M00003418,3107.00,6319.00,0,0
TX0000000445,445,PAYMENT,198.40,C000005773,8718.00,8519.60,M00003437,70956.00,71154.40,0,0
TX0000000446,446,PAYMENT,1621.50,C000005786,11665.00,10043.50,M00003456,138805.00,140426.50,0,0
TX0000000447,447,PAYMENT,1301.80,C000005799,14612.00,13310.20,M00003475,6654.00,7955.80,0,0
TX0000000448,448,PAYMENT,4249.80,C000005812,17559.00,13309.20,M00003494,74503.00,78752.80,0,0
TX0000000449,449,PAYMENT,324.00,C000005825,20506.00,20182.00,M00003513,142352.00,142676.00,0,0
TX0000000450,450,PAYMENT,197.40,C000005838,23453.00,23255.60,M00003532,10201.00,10398.40,0,0
TX0000000451,451,PAYMENT,2035.00,C000005851,26400.00,24365.00,M00003551,78050.00,80085.00,0,0
TX0000000452,452,TRANSFER,1002.30,C000005864,29347.00,28344.70,C000013097,7474.00,8476.30,0,0
TX0000000453,453,TRANSFER,4364.80,C000005877,32294.00,27929.20,C000013126,37125.00,41489.80,0,0
TX0000000454,454,TRANSFER,626.00,C000005890,35241.00,34615.00,C000013155,16776.00,17402.00,0,0
TX0000000455,455,CASH_OUT,2723.40,C000005903,38188.00,35464.60,C000013184,46427.00,46427.00,0,0
TX0000000456,456,CASH_OUT,2038.50,C000005916,41135.00,39096.50,C000013213,26078.00,26078.00,0,0
TX0000000457,457,CASH_IN,292.80,C000005929,44082.00,44374.80,C000013242,5729.00,6021.80,0,0
TX0000000458,458,DEBIT,1009.80,C000005942,47029.00,46019.20,M00003684,152993.00,154002.80,0,0
TX0000000459,459,PAYMENT,518.00,C000005955,49976.00,49458.00,M00003703,20842.00,21360.00,0,0
TX0000000460,460,PAYMENT,3029.90,C000005968,2923.00,0.00,M00003722,88691.00,91720.90,0,0
TX0000000461,461,PAYMENT,1632.00,C000005981,5870.00,4238.00,M00003741,156540.00,158172.00,0,0
TX0000000462,462,PAYMENT,1348.80,C000005994,8817.00,7468.20,M00003760,24389.00,25737.80,0,0
TX0000000463,463,PAYMENT,1204.80,C000006007,11764.00,10559.20,M00003779,92238.00,93442.80,0,0
TX0000000464,464,PAYMENT,3976.50,C000006020,14711.00,10734.50,M00003798,160087.00,164063.50,0,0
TX0000000465,465,PAYMENT,2926.40,C000006033,17658.00,14731.60,M00003817,27936.00,30862.40,0,0
TX0000000466,466,PAYMENT,185.50,C000006046,20605.00,20419.50,M00003836,95785.00,95970.50,0,0
TX0000000467,467,TRANSFER,1846.80,C000006059,23552.00,21705.20,C000013532,2239.00,4085.80,0,0
TX0000000468,468,TRANSFER,989.80,C000006072,26499.00,25509.20,C000013561,31890.00,32879.80,0,0
TX0000000469,469,CASH_OUT,4176.00,C000006085,29446.00,25270.00,C000013590,11541.00,11541.00,0,0
TX0000000470,470,CASH_OUT,522.90,C000006098,32393.00,31870.10,C000013619,41192.00,41192.00,0,0
TX0000000471,471,CASH_IN,2444.00,C000006111,35340.00,37784.00,C000013648,20843.00,23287.00,0,0
TX0000000472,472,DEBIT,1934.80,C000006124,38287.00,36352.20,M00003950,102879.00,104813.80,0,0
TX0000000473,473,PAYMENT,364.80,C000006137,41234.00,40869.20,M00003969,170728.00,171092.80,0,0
TX0000000474,474,PAYMENT,815.50,C000006150,44181.00,43365.50,M00003988,38577.00,39392.50,0,0
TX0000000475,475,PAYMENT,499.40,C000006163,47128.00,46628.60,M00004007,106426.00,106925.40,0,0
TX0000000476,476,PAYMENT,2835.00,C000006176,50075.00,47240.00,M00004026,174275.00,177110.00,0,0
TX0000000477,477,PAYMENT,1612.80,C000006189,3022.00,1409.20,M00004045,42124.00,43736.80,0,0
TX0000000478,478,PAYMENT,1063.30,C000006202,5969.00,4905.70,M00004064,109973.00,111036.30,0,0
TX0000000479,479,PAYMENT,1095.00,C000006215,8916.00,7821.00,M00004083,177822.00,178917.00,0,0
